Unnamed: 0,content,score,clean_content,sentiment
4157,"Kenapa langsung putar otomatis di beranda nya? Jadi tidak bisa liat thumbnail videonya sekarang trus juga boros kuota krna diputar otomatis, tolong ubah ke versi lama jangan yang langsung putar otomatis waktu scroll video di beranda, trus iklannya juga lama sampe 2 iklan",2,langsung putar otomatis beranda nya liat thumbnail videonya trus boros kuota krna diputar otomatis tolong ubah versi langsung putar otomatis scroll video beranda trus iklannya sampe iklan,0
4158,"Kenapa banyak spam bot di youtube? Banyak video tidak relevan (seringkali muncul video tidak senonoh, tidak pantas ditonton) berulang kali klik ""jangan rekomendasikan channel"", tetap saja selalu muncul. Padahal banyak video menarik, tapi selalu muncul video tidak jelas. Tolong perbaiki algoritmanya.",1,spam bot youtube video relevan seringkali muncul video senonoh ditonton berulang kali klik rekomendasikan saluran muncul video menarik muncul video tolong perbaiki algoritmanya,0
4159,"Youtube sekarang lebih menyebalkan. Pertama algoritma nya berantakan. Kedua menambah short, meniru sosmed sebelah. Ketiga tidak bisa melihat video lama dari sebuah channel secara mudah. Keempat untuk download dengan kualitas HD 720 P aja itu harus bayar. Dulu bisa diakali dengan hapus semua data, buka aplikasi, dan berhasil. Sekarang tidak berhasil. Semakin dipaksakan untuk langganan. Okelah kalau Full HD download, tapi ini kan HD. Aku bukan orang yang suka streaming, melainkan download.",2,youtube menyebalkan algoritma nya berantakan menambah short meniru sosmed sebelah ketiga video saluran mudah keempat download kualitas hd bayar diakali hapus data buka aplikasi berhasil berhasil dipaksakan langganan okelah full hd download hd orang suka menyiarkan download,0
4160,"Secara keselurahan sudah bagus entah dari pemutaran video nya entah dari kualitas video nya, tapi tolong lah semenjak di update subtitle video nya engga bisa di ganti, misalnya dari indo ke inggris atau sebaliknya, jadi MOHON PERBAIKI LAGI",2,keselurahan bagus pemutaran video nya kualitas video nya tolong semenjak update subtitle video nya engga ganti indo inggris mohon perbaiki,0
4161,"Sebelum update, ada fitur 'Subtitle' di YouTube Shorts. Tapi setelah update, fitur 'Subtitle'nya hilang. Padahal fitur ini SANGAT berguna sekali saat suara speaker tidak terdengar karena suara luar yang berisik. Tolong tambahkan subtitle YouTube Shorts nya kembali. Terimakasih.",2,update fitur subtitle youtube short update fitur subtitlenya hilang fitur berguna suara speaker terdengar suara berisik tolong tambahkan subtitle youtube short nya terimakasih,0
4162,"saya turunkan ke bintang 1 saja, di karenakan untuk sekarang ini sistem server dari developer nya sudah mulai jelek dan rentan, bermasalah bug di sistem server pemutaran video dan untuk iklan nya sudah kebanyakan sangat menganggu terjeda nya video tontonan berkali-kali iklan muncul, setelah iklan selesai video tidak bisa jalan melanjutkan tontonan video tersebut, hanya berputar-putar saja, seolah-olah buffring nya kurang stabil kecepatan pada jaringan internet yang saya gunakan data maupun wifi",1,turunkan bintang karenakan sistem server developer nya jelek rentan bermasalah bug sistem server pemutaran video iklan nya kebanyakan menganggu terjeda nya video tontonan berkalikali iklan muncul iklan selesai video jalan melanjutkan tontonan video berputarputar seolaholah buffring nya stabil kecepatan jaringan internet data wifi,0
4163,"Pada pembaharuan kali ini,ada sedikit gangguan (bug) pada tombol untuk beralih antara mode layar penuh ke mode biasa. Sehingga terkadang harus menggunakan cara menarik layar dari atas ke bawah dengan jari. Mohon di perbaiki gangguan (bug) tersebut. Terimakasih 🙏🏼",5,pembaharuan kali iniada gangguan bug tombol beralih mode layar penuh mode terkadang menarik layar jari mohon perbaiki gangguan bug terimakasih,1
4164,"Bintang 3 aja karena aplikasi terbaru ribet sama pengaturan kualitas video , dibikin otomatis ngeset di 240p padahal kalau di set 360 aja masih lancar no buffering, di bikin setting utamakan grafik malah ke HD , kecepatan memutar 144p, padahal sebelum di perbarui kalau udah di set 360p video sesudahnya juga tetep di 360p, emang masih bisa manual cuma ga asik aja setiap Nonton harus di set manual dulu 😓 mending buka di browser lebih gampang",3,bintang aplikasi terbaru ribet pengaturan kualitas video dibikin otomatis ngeset set lancar no buffering bikin setting utamakan grafik hd kecepatan memutar perbarui set video tetep emang manual asik nonton set manual mending buka browser gampang,0
4165,"Saya tidak suka dengan jika ingin mendownload vidio 720p60fps harus bayar yutub premium,saya benar benar kecewa,untuk masalah iklan dan lainnya saya tidak masalah,kan namanya juga cari untung,tapi kenapa gitu saya hanya bisa mendownload sampai 360p, memang mengecewakan, Saya hanya akan memberi bintang 5 jika, youtub telah bisa mendownload vidio 720p60fps tanpa langganan premium, HARAP DENGARKAN KONSUMENMU KALAU TIDAK INGIN PERUSAHAANMU BANGKRUT! Sekian.",1,suka mendownload vidio pfps bayar yutub premiumsaya kecewauntuk iklan masalahkan namanya cari untungtapi mendownload mengecewakan bintang youtub mendownload vidio pfps langganan premium harap dengarkan konsumenmu perusahaanmu bangkrut sekian,0
4166,"Makin hari makin Kacau nih apk YouTube. karna bukan hanya saya yang mengalami hal sedemikian. Banyak pengguna YouTube yg Kecewa dengan YouTube yg sekarang. Singkat saja saya hanya ingin apk YouTube untuk diperbaiki lagi kedepannya. Seperti SERING berheti keluar MENUJU Beranda, Dan juga tidak stabil iklannya sangat sulit untuk di skip. Iklan cepat maupun yg lambat. Jadi ini membuat pengguna YouTube SANGAT SANGAT TERGANGGU! KETIKA SEDANG DI gunakan. JADI INTINYA SAYA INGIN YOUTUBE DI PERBAIKI! THX",1,kacau aplikasi youtube karna mengalami pengguna youtube yg kecewa youtube yg singkat aplikasi youtube diperbaiki kedepannya berheti beranda stabil iklannya sulit skip iklan cepat yg lambat pengguna youtube terganggu intinya youtube perbaiki thx,0
4167,"Aplikasinya bagus. Saya merasakan manfaatnya. Tapi, mohon maaf sebelumnya. Mungkin pihak Youtube bisa meminimalisir iklan yang ada. Saya merasa terganggu dengan iklan. Kalau dalam sebuah tayangan ada satu atau dua kali iklan, gk apa"" lah. Namun, pengalaman sy selama ini, bnyak iklan yang masuk ketika saya menonton sebuah tayangan. Bisa lebih dari 5x dalam satu tayangan. Mohon iklannya bisa diminimalisir agar kami sebagai pengguna bisa merasa nyaman🙏 Terimakasih.",4,aplikasinya bagus merasakan manfaatnya mohon maaf youtube meminimalisir iklan terganggu iklan tayangan kali iklan gk pengalaman bnyak iklan masuk menonton tayangan tayangan mohon iklannya diminimalisir pengguna nyaman terimakasih,1
4168,"Bagus bangettt....!!!!dengan apk youtube go bisa menghemat kuota,selain itu ukuran mb ny juga gk terlalu besar,dan juga klo kita nyalain musik kita bisa pilih penghematan saat memutar video🖒🖒🖒",5,bagus bangetdengan aplikasi youtube go menghemat kuotaselain ukuran mb ny gk besardan nyalain musik pilih penghematan memutar video,1
4169,"Setelah di update makin ribet. Ngubah resolusi aja harus nambah langkah, terus suka error nih hp saya udh dikunci potret tapi di youtube suka tiba-tiba berubah jadi lanscape. Tolong diperbaiki lagi, maaf saya sudah pernah kasih bintang 4 karena nyaman dengan apk nya sebelum di update.",2,update ribet ngubah resolusi nambah langkah suka error hp dikunci potret youtube suka tibatiba berubah lanscape tolong diperbaiki maaf kasih bintang nyaman aplikasi nya update,0
4170,"Sebenarnya bagus aplikasi ini,tpi yg mengcewakan adalah video yg telah di unduh,atau di offline kan,akan terunduh kembali secara otomatis,itu kan artinya mencuri paket data,tolong di pebaiki agar video yg telah di unduh di ofline kan tidak terunduh kembali",2,bagus aplikasi initpi yg mengcewakan video yg unduhatau offline kanakan terunduh otomatisitu mencuri paket datatolong pebaiki video yg unduh ofline terunduh,0
4171,"Kenapa YouTube sekarang tiba² tidak dapat dibuka?? Dan ada gambar Android dan tulisan ""versi YouTube anda udah usang dan tidak ada pembaruan""...padahal HP baru spek terbaru lho ini..bug kah?? Tolong segera diperbaiki...bisa di buka setelah semua data aplikasi dihapus..dan itu tidak lama.. setelah keluar aplikasi dan akan masuk lagi YouTube kembali muncul gambar Android trsbt",2,youtube dibuka gambar android tulisan versi youtube usang pembaruanpadahal hp spek terbaru lho inibug kah tolong diperbaikibisa buka data aplikasi dihapusdan aplikasi masuk youtube muncul gambar android trsbt,0
4172,"Well, mungkin, berbenah algoritma yang perlu dilakukan. Beri kebebasan yang sama juga, dan ruang kebebasan yang sama antara creator personal dan company. Terkait iklan, berikanlah iklan yang sesuai relevansi dari preferensi user. Selebihnya, sudah cukup baik, terimakasih.",5,well berbenah algoritma kebebasan ruang kebebasan creator personal company terkait iklan berikanlah iklan sesuai relevansi preferensi user selebihnya terimakasih,1
4173,"Always sukaaa^3^ kurangi iklannya dong,,, ganggu bgt. Iya sih bantu ytubers indonesia, tapi keganggu aja gituu kalo asik nonton trus iklannya muncul di saat yg tidak tepat. Apalagi terkadang, beruntun hehe. Just saran oke. Good job youtube:))",5,always suka kurangi iklannya ganggu banget iya sih bantu ytubers indonesia keganggu gituu asik nonton trus iklannya muncul yg terkadang beruntun hehe just saran oke good job youtube,1
4174,"Youtube suka keluar malware iklan.""Hp anda lambat kinerjanya segera install android cleaner."" Sangat mengganggu karena sering muncul.entah itu virus apa. Di wipe chace dan wipe data juga cuman tahan sebentar, nanti nya lama lama muncul lagi itu. Bahkan kalau malware itu muncul maka kita menjalankan aplikasi apa aja pasti suka keluar itu Dan setelah di coba menonaktifkan youtube. Maka malware iklan itu gak muncul lagi. Jadi sampai saat sekarang ini youtube nya gak di pake (di nonaktif kan).",2,youtube suka malware iklanhp lambat kinerjanya install android cleaner mengganggu munculentah virus wipe chace wipe data cuman tahan sebentar nya muncul malware muncul menjalankan aplikasi suka coba menonaktifkan youtube malware iklan muncul youtube nya pake nonaktif,0
4175,"Setelah update kok malah banyak bug? Video resolusi suka jelek, bug di playlist tiba"" ga bisa next video keterangan nya di 'download video' padahal video nya gak saya download, saya puter pake internet. Padahal saya pake yt premium:)",1,update bug video resolusi suka jelek bug daftar putar next video keterangan nya download video video nya download puter pake internet pake youtube premium,0
4176,"Pengaturan kualitas video sangat payah, tidak efisien. Saya lebih suka pengaturan kualitas video pada versi sebelumnya, dimana semua video bisa saya atur dalam 480. Pengaturan pengaturan yang sangat tidak relevan, dan ini mengharuskan saya mengatur ulang kualitas video di setiap video yang saya tonton. Sangat melelahkan. Tidak efisien, orang bodoh siapa yang menyarankan fitur ini. PECAT DIA!",1,pengaturan kualitas video payah efisien suka pengaturan kualitas video versi dimana video atur pengaturan pengaturan relevan mengharuskan mengatur ulang kualitas video video tonton melelahkan efisien orang bodoh menyarankan fitur pecat,0
4177,"Youtube yg versi baru broken, banyak bug drpd versi lama, emang fiturnya banyak tapi bug nya banyak banget contohnya nih pas gw buka short buka komen mlah keluar sendiri dan seterusnya, terus pas ada iklan yg rasionya beda kyk 4:3 terus udh kelar tuh iklan tapi masih stuck atau ke ulang"" Terus di background video yg gw tonton dan masih banyak lagi. Dan satu lagi kl mau download video yg HD+ harus premium dulu baru bisa pdhl yg versi lama nggk",2,youtube yg versi broken bug drpd versi emang fiturnya bug nya banget contohnya pa buka short buka komen mlah pa iklan yg rasionya beda kyk kelar iklan stuck ulang background video yg tonton download video yg hd premium yg versi nggk,0
4178,"Makin di update makin jelek, sekarang nonton yt short ad logo tombol ""buy super thank"" super gede yg sangat mengganggu dan menghalangi apa yg gw tonton. Dan belum ditambah bug seperti video short yg terpotong/muncul sebagian aj, atau bug keyboard menjadi error/freeze saat mencoba menekan komen.",1,update jelek nonton youtube short ad logo tombol buy super thank super gede yg mengganggu menghalangi yg tonton ditambah bug video short yg terpotongmuncul bug keyboard errorfreeze mencoba menekan komen,0
4179,Youtube sekarang jadi aplikasi untuk nontn IKLAN. banyak banget iklan. Disatu video aja ada yang sampai 4 kali padahal durasi video cuma 10 mnt. Diperbaiki tuh jd gk nyaman dikit dikit iklan. Pas iklan lancar giliran di bagian video lag Kontol emang,1,youtube aplikasi nontn iklan banget iklan disatu video kali durasi video mnt diperbaiki jd gk nyaman dikit dikit iklan pa iklan lancar giliran video lag kontol emang,0
4180,"Saya selalu ubah setting ke 240p-360p biar hemat kuota, tapi iklan nya malah pake 720p-1080p :) mana sekarang iklan nya ada 2 lagi, bahkan pernah sampai 4 dan rata-rata gak bisa di skip. Best lah yutub 👍",3,ubah setting pp hemat kuota iklan nya pake pp iklan nya ratarata skip best yutub,0
4181,Tolong hilangkan tombol pause play yang mengganggu👎,1,nan,0
4182,"Iklan gapapa asalkan kreator nya diberi kompensasi yang setimpal, tetapi harusnya sistem rekomendasi nya ditingkatkan juga, setiap kali ada video yang gak terlalu saya suka saya klik ""tidak tertarik"" atau ""jangan rekomendasikan channel ini"" tapi tetap saja muncul lagi video nya. Tolong diperbaiki! Update : kurangin lagi satu bintang karena suka banyak video baru yang views dikit tapi mengandung spam atau misinformasi. Bakal balikin bintang 5 lagi kalo semua ini dah diatasi!",3,iklan gapapa kreator nya kompensasi setimpal sistem rekomendasi nya ditingkatkan kali video suka klik tertarik rekomendasikan saluran muncul video nya tolong diperbaiki update kurangin bintang suka video tontonan dikit mengandung spam misinformasi balikin bintang dah diatasi,0
4183,"Tolong lakukan sesuatu dengan servernya. Sering banget buka suatu video loading doang selamanya ga ngangkat sekali, pas ganti video lancar, ganti video lagi lancar, eh pas balik ke video pertama loading lagi ga keputer sama sekali videonya. Termasuk fi short juga kejadian kayak gini",1,tolong lakukan servernya banget buka video loading doang ngangkat pa ganti video lancar ganti video lancar eh pa video loading keputer videonya fi short kejadian kayak gini,0
4184,Tolong di perbaiki lagi aplikasinya karna saat di tonton video sering terjadi gangguan dimana gambar yang ditampilkan menjadi pecah dan saat ada iklan yg di tampilkan terkadang menjadi error atau tidak nampak keseluruhan di layar atau kepotong dengan video yg sedang ditonton,4,tolong perbaiki aplikasinya karna tonton video gangguan dimana gambar ditampilkan pecah iklan yg tampilkan terkadang error nampak layar kepotong video yg ditonton,1
4185,UX yang menyebalkan.. kenapa harus menggunakan tombol x untuk menutup tampilan saat melakukan pause atau yg lainnya di vidio.. kenapa tidak seperti dulu saja yg otomatis menghilang seluruh tombolnya... Untuk short tombol pause dan tombol scroll menghalangi tampilan.. dan tidak hilang hilang,1,ux menyebalkan tombol menutup tampilan pause yg vidio yg otomatis menghilang tombolnya short tombol pause tombol scroll menghalangi tampilan hilang hilang,0
4186,"Saya pengguna Zenfone Max Pro M2. Kenapa setiap awal video beriklan, tidak bisa di-skip, padahal ada tulisan skip, dan pada akhirnya iklan berhenti, tidak masuk ke video utamanya, dan itu juga berlaku kepada iklan yang tidak bisa di-skip. Mohon diperbaiki. Terimakasih.",3,pengguna zenfone max pro video beriklan diskip tulisan skip iklan berhenti masuk video utamanya berlaku iklan diskip mohon diperbaiki terimakasih,0
4187,"Untuk developer youtube, saya mohon jika bisa untuk membuat youtube bisa ditonton secara offline tanpa download video dulu dan saya merasa tidak enak karena ketika saya menemukan lagu bagus dan sdh memutarnya kemudian saya keluar dari aplikasi lagunya berhenti dan youtube ke refresh, kemudian jika bisa tolong koneksi youtube diperbagus lagi. Sekian permintaan dari saya terimakasih",5,developer youtube mohon youtube ditonton offline download video enak menemukan lagu bagus sdh memutarnya aplikasi lagunya berhenti youtube refresh tolong koneksi youtube diperbagus sekian permintaan terimakasih,1
4188,"tombol pause, next dan mundur di short dan story sangat mengganggu dan tidak nyaman untuk dilihat dan juga saat menonton vidio jika setelah memencet pause/replay atau setelah mengatur kualitas vidio harus memencet tombol (X) itu sangat merepotkan tidak seperti dulu bisa hilang sendiri atau bisa klik mana pun",2,tombol pause next mundur short story mengganggu nyaman menonton vidio memencet pauseputar ulang mengatur kualitas vidio memencet tombol merepotkan hilang klik,0
4189,"Ribet ya pengaturan resolusi videonya setelah update. dikasih opsi otomatis, lebih tinggi, dan penghemat data.. permasalahan nya penghemat data sih penghemat data ini malah disetting resolusi 240p, udah nyaman dulu setting resolusi sendiri dari 144p - 4K itu langsung pilih, sekarang malah harus ke opsi lanjutan.. kalo seperti dulu sih oke misal saya nonton video awal di 360p tiap ganti video seterusnya akan otomatis di 360p.. lah sekarang harus setting lagi dan lagi tiap ganti video.. Ribet.",1,ribet ya pengaturan resolusi videonya update dikasih opsi otomatis penghemat data permasalahan nya penghemat data sih penghemat data disetting resolusi nyaman setting resolusi langsung pilih opsi lanjutan sih oke nonton video ganti video otomatis setting ganti video ribet,0
4190,Tolong untuk iklan panjang ada tombol skip terus untuk video shot di perbaiki lagi banyak bugnya dan satu lagi tolong untuk para pemula yg baru bermain di youtube jgn di persulit. (KALAU SUDAH DI PERBAIKI AUTO BINTANG 5) saya tunggu min perbaikan kedepannya.,1,tolong iklan tombol skip video shot perbaiki bugnya tolong pemula yg bermain youtube persulit perbaiki auto bintang tunggu min perbaikan kedepannya,0
4191,"pengalaman buruk menggunakan youtube official, jika video sudah didownload, ketika data dimatikan itu seharusnya masih bisa ditonton, memang videonya bisa ditonton, sayang sekali baru beberapa menit, sekitar 5 menit nonton videonya ngefrezze, ada tulisan ""video sedang didownload"", loh padahal dah didownload, ini namanya pemboros paket data",1,pengalaman buruk youtube official video didownload data dimatikan ditonton videonya ditonton sayang menit menit nonton videonya ngefrezze tulisan video didownload loh dah didownload namanya pemboros paket data,0
4192,"Tolong aplikasi yotube segera di updet versi terbaru, versi yg sekarang di hp oppo a37 sudah tidak bisa di gunakan, katanya sudah usang, tolong di percepat perbaikan nya, padahal androit saya sudah persi terbaru, aplikasi lain semua jalan, cuma aplikasi youtube yg tidak bisa, tolong play stor perbaiki dengan cepat masalah ini sangat mengganggu",2,tolong aplikasi yotube updet versi terbaru versi yg hp oppo usang tolong percepat perbaikan nya androit persi terbaru aplikasi jalan aplikasi youtube yg tolong play stor perbaiki cepat mengganggu,0
4193,"Entah ini HP saya yang error atau emang youtube yang bermasalah, setiap saya buka youtube selalu loadingnya lama banget hampir 10 menitan, begitu saya buka aplikasi lain seperti tiktok lancar aja, ini juga harusnya kan yang sudah di download walaupun kita lagi offline bisa buka hasil download nya, lah ini malah tidak bisa. Mau di uninstall juga tak bisa soalnya hanya ada pilihan perbarui dan mulai",1,hp error emang youtube bermasalah buka youtube loadingnya banget menitan buka aplikasi tiktok lancar download offline buka hasil download nya uninstall pilihan perbarui,0
4194,"Aplikasi ini tetap bagus dan bermanfaat. Terutama untuk fitur terbaru seperti 'orang tua' yang menjadikan YouTube aman ditonton oleh anak-anak. Semua pengaturan komplit, pemilihan kualitas download dan autoplay tersedia. Membuat pengguna nyaman dengan mengatur preferensi sendiri. Bug yang lalu (tombol back tidak befungsi semestinya) juga sudah diperbaiki. Saya senang dengan aplikasi YouTube",5,aplikasi bagus bermanfaat fitur terbaru orang tua menjadikan youtube aman ditonton anakanak pengaturan komplit pemilihan kualitas download autoplay tersedia pengguna nyaman mengatur preferensi bug tombol back befungsi semestinya diperbaiki senang aplikasi youtube,1
4195,"Setelah saya pakai seminggu setelah update, Youtube versi 16.49.37 bagus memang ada progres yang saya sebutkan di ulasan sebelumnya hanya saja sangat disayangkan untuk sebagian fitur yang pernah ada di versi sebelumnya malah dihilangkan seperti kualitas download video yang dibatasi maksimal di 360p saja,tombol dislike yang dihapus dan kualitas download 720p mungkin hanya didapatkan di versi premiumnya saja padahal perbedaan Yt premium untuk bebas iklan saja cukup,karena itu rate 3 bintang cukup.",3,pakai seminggu update youtube versi bagus progres sebutkan ulasan disayangkan fitur versi dihilangkan kualitas download video dibatasi maksimal sajatombol suka dihapus kualitas download didapatkan versi premiumnya perbedaan yt premium bebas iklan cukupkarena rate bintang,0
4196,Aku baru rate app ini karena dengan rasa yang sangat kecewa sekali... sebelum mencoba youtube premium masih lancar tidak bug dan iklan bagi saya tidak berpengaruh sekali.....dan ketika saya mencoba premium yang seharusnya youtube bisa lebih baik....tidak dengan saya youtube menjadi tidak menangggapi keluar sendiri bahkan load dengan waktu yang lama bahkan hanya muncul logo dan youtube tidak menangggapi saya sudah mencoba berulang kali tapi masih tetap tidak bisa...hanya ini:) tolong google LLC,3,rate app kecewa mencoba youtube premium lancar bug iklan berpengaruh sekalidan mencoba premium youtube baiktidak youtube menangapi load muncul logo youtube menangapi mencoba berulang kali bisahanya tolong google llc,0
4197,"Kenapa pas aku mau putar video nggak bisa,""terjadi kesalahan saat memutar video"",gitu pesanya,tolong cepat diperbaiki nanti,makin susah,sekarang loadingnya lama banget,nggak kayak dulu ketik klik langsung muncul,sekarang ketik klik tinggal tidur dulu nunggu loading",3,pa putar video bisaterjadi kesalahan memutar videobegitu pesanyatolong cepat diperbaiki nantimakin susahsekarang loadingnya bangettidak kayak ketik klik langsung munculsekarang ketik klik tinggal tidur nunggu loading,0
4198,"Tolong ini diperbaiki lagi... Udah nge-update percuma aja, malah makin jelek. Padahal udah bolak balik uninstal sama update lagi tetapi malah sama aja, malah muncul notifikasi kayak- ""versi youtube ini sudah usang"" Padahal aku udah update ulang dibrowser, eh malah kecewa bnget...😐. Itu juga tentang masalah shortnya, kenapa sekarang malah gak bisa pencet komen ya? Kalo waktu itu bisa kok dan gak ada permasalahan, ini kenapa giliran pas udh diupdate malah jadi berkurang bget.... Tolong diperbaiki",1,tolong diperbaiki udah ngeupdate jelek bolak uninstal update muncul notifikasi kayak versi youtube usang update ulang dibrowser eh kecewa bnget shortnya pencet komen ya kalo permasalahan giliran pa diupdate berkurang bget tolong diperbaiki,0
4199,"sekedar masukan untuk pengembang youtube, kalau memberi iklan yang sewajarnya saja, dalam satu konten satu iklan saja, dan jangan diulang ulang, diawal video dua iklan tayang, pertengahan video iklan tayang, saya sebagai pengguna aplikasi sangat tidak menyukai kebijakan pengembang youtube dalam menayangkan iklan berkali kali dalam satu video, saya memaklumi tindakan ini sekalipun iklan sebagai sarana untuk mengembangkan aplikasi ini, tapi ini berlebihan! Kami ingin menonton video! Bukan iklan!!!",2,sekedar masukan pengembang youtube iklan sewajarnya konten iklan diulang ulang diawal video iklan tayang pertengahan video iklan tayang pengguna aplikasi menyukai kebijakan pengembang youtube menayangkan iklan berkali kali video memaklumi tindakan iklan sarana mengembangkan aplikasi menonton video iklan,0
4200,"Tiap kali nonton 1 video pasti di awal loading lama, hars di close dan di buka lagi dari awal... Iklan pun mulai sangat mengganggu krna sudah trlalu bnyak dan durasi iklan ny trlalu lama (tidak bisa di skip)... Tolong kedepannya lebih di perhatikan lgi soal bug, dan iklan ny",2,kali nonton video loading hars close buka iklan mengganggu krna trlalu bnyak durasi iklan ny trlalu skip tolong kedepannya perhatikan lgi bug iklan ny,0
4201,"Payah iklan nya terlalu sering, Tiap nonton 1 video iklan nya sampai 3 muncul terus iklan nya durasi ada yg lama hingga 15. Saya kecewa dengan iklan yang sering muncul tiap saya nonton jadi saya kasih 1 bintang dulu jika iklan nya sudah diperbaiki akan saya pertimbangkan",1,payah iklan nya nonton video iklan nya muncul iklan nya durasi yg kecewa iklan muncul nonton kasih bintang iklan nya diperbaiki pertimbangkan,0
4202,"(1). Jangan otomatis mengubah kualitas/resolusi video sesuai kuat/lemahnya sinyal. Karna sudah loading panjang tiba-tiba loading lagi dengan kualitas video yang berbeda saat sinyal berubah, maka akan boros kuota/paket internet, (2). Tambah pilihan pada icon 3 titik pada notification untuk menambahkan ke playlist",4,otomatis mengubah kualitasresolusi video sesuai kuatlemahnya sinyal karna loading tibatiba loading kualitas video berbeda sinyal berubah boros kuotapaket internet pilihan icon titik notification daftar putar,1
4203,"Mohon maaf,, saya memberi ulasan ini untuk yang telah mengalami hal ini. Jadi,,, ya setiap saya mendownload tiba² mengapa beberapa hari/bulan jdi error gitu, nonton short kg bisa nonton tontonan biasa aja ga bisa... Jdi btw bug ini tolong perbaiki,, segera!",1,mohon maaf ulasan mengalami ya mendownload haribulan jdi error nonton short kg nonton tontonan jdi btw bug tolong perbaiki,0
4204,"Aplikasi YouTube sangat bagus. Hampir setiap hari aplikasi ini aku buka untuk menonton video-video yang bervariasi. Sayangnya YouTube terlalu memiliki banyak iklan, tapi, aku coba maklumi, setidaknya masih ada fitur download sehingga aku bisa menonton video secara offline tanpa iklan. Sayangnya ada masalah baru ketika aku menemukan beberapa video hanya bisa didownload dengan upgrade ke premium. Rasanya benar-benar menyebalkan ketika perlahan-lahan YouTube menghapus fitur-fitur pentingnya.",4,aplikasi youtube bagus aplikasi buka menonton videovideo bervariasi sayangnya youtube memiliki iklan coba maklumi fitur download menonton video offline iklan sayangnya menemukan video didownload upgrade premium benarbenar menyebalkan perlahanlahan youtube menghapus fiturfitur,1
4205,"Dulunya si gw suka pakek aplikasi Youtube,,tapi sekarang kok jadi banyak iklan nya,,suka kesel gw kalo pas mau nonton eh tiba2 ada iklan ,mending kan kalo misalnya iklan nya bentaran doang lah ini iklan nya suka ada yang sampe 3 menitan lagi,,gw suka males jadinya setiap mau nonton iklan melulu,, tolong ya perbaiki lagi,,",1,dulunya si suka pakek aplikasi youtubetapi iklan nyasuka kesel pa nonton eh iklan mending iklan nya bentaran doang iklan nya suka sampe menitan lagisaya suka male nonton iklan melulu tolong ya perbaiki,0
4206,"Kenapa setelah di update vidionya nga bisa diputar semunya ya? Dan setiap di klik untuk memutar selalu muncul pemberitahuan bahwa vodio tak tersedia pada versi ini, cobalah perbaharui. Harus berapa kali perbaharui dan copot pasang aplikasi kalau begini tetap nga bisa!",2,update vidionya nga diputar semunya ya klik memutar muncul pemberitahuan vodio tersedia versi cobalah perbaharui kali perbaharui copot pasang aplikasi nga,0
4207,"Maaf ya min saya kasih bintangnya segitu, karena saat asyik nonton drama tiba² keluar dari apk dan itu sering terjadi. Lalu video yang didownload saat ingin ditonton selalu ada peringatan terjadi kesalah jaringan. Kadang juga suka ngebug. Pliiis perbaiki ya min",1,maaf ya min kasih bintangnya segitu asyik nonton drama aplikasi video didownload ditonton peringatan kesalah jaringan kadang suka ngebug plis perbaiki ya min,0
4208,"Apaan ni!!! Iklan makin banyak... Ganggu nonton,bikin gak nyaman, ganggu sinyal, Stiap ada iklan ditengah pemurataran video,malah bikin sinyal terganggu dan buffering !!! Busuk emang ni aplikasi ga kaya dulu Cari untung tp ga buruk kualitas",1,ni iklan ganggu nontonbikin nyaman ganggu sinyal stiap iklan ditengah pemurataran videomalah bikin sinyal terganggu buffering busuk emang ni aplikasi kaya cari untung buruk kualitas,0
4209,"Tolong di perbaiki untuk kualitas video di shorts, padahal jaringan lagi bagus tapi kualitas videonya buram, sudah mencoba ke pengaturan untuk menambah kualitas video tapi tetap saja tidak berfungsi, sangat tidak nyaman di tonton, sudah coba berbagai cara tapi tetap saja",2,tolong perbaiki kualitas video video pendek jaringan bagus kualitas videonya buram mencoba pengaturan menambah kualitas video berfungsi nyaman tonton coba,0
4210,"tolong kepada pihak youtube untuk segera memperbaiki bug ada bug di saat saya skip video 5detik ke depan video bukan ter skip ke depan malah vidio ter ulang dari awal,tolong segera perbaiki bug nya,dan tolong hapus beberapa spam iklan,banyak iklan yang ganda jadi iklan itu tidak bisa di skip tapi iklan itu muncul dua kali,dan tampilan thumbnail video terlalu besar sehingga menghabiskan tampilan layar, sangat tidak efektif dan menghabiskan waktu untuk scroll",1,tolong youtube memperbaiki bug bug skip video detik video ter skip vidio ter ulang awaltolong perbaiki bug nyadan tolong hapus spam iklanbanyak iklan ganda iklan skip iklan muncul kalidan tampilan thumbnail video menghabiskan tampilan layar efektif menghabiskan scroll,0
4211,"setelah ada youtube premium youtube basic iklannya masya allah sekali, belum juga video mulai dua iklan terlebih dahulu dan 2-3 menit kemudian iklan Lagi dan seterusnya begitu. Dan suara video terkadang tidak ada di beberapa bagian :(",2,youtube premium youtube basic iklannya masya allah video iklan menit iklan suara video terkadang,0
