,content,score,clean_content,sentiment
4847,"Aku suka aplikasi ini, tapi disaat aku sedang mengedit gambarnya lalu mengunduhnya, tiba tiba mengunduhnya jadi lemot dan lambat padahal jaringan nya membaik, apa yang terjadi dengan canva ini? Tolong di perbaiki aplikasi ini🙏🥺😭",4,suka aplikasi disaat mengedit gambarnya mengunduhnya mengunduhnya lemot lambat jaringan nya membaik canva tolong perbaiki aplikasi,2
4848,"Padahal aplikasinya sangat bagus, tapi kenapa saat mau masuk dengan akun belajar id gabisa? Kodenya juga ga terkirim² padahal udah coba pakai hp lain tetap ga mau masuk, klo kayak gini trus saya pindah ke apk lain aj, tolong perbaiki masalah saya ya..",3,aplikasinya bagus masuk akun belajar id gabisa kodenya terkirim coba pakai hp masuk kayak gini trus pindah apk tolong perbaiki ya,1
4849,"Terimakasiih, cara edit yang paling simple yg pernah saya pakai. Namun jika terlalu melebihi, maka proses editing nya terhambat, dan saat menyimpan menjadi error.",4,terimakasiih edit simple yg pakai melebihi prose editing nya terhambat menyimpan error,2
4850,"Untuk masuk nya kok langsung bagian pendaftaran akun,gak ada opsi login akun yang sudah ada,cuma ada tulisan (jika sudah mempunyai akun,kami akan membantu anda masuk) tapi gak ada tombol lain buat login,tolong permudah untuk cara loginnya",3,masuk nya langsung pendaftaran akuntidak opsi login akun adacuma tulisan akunkami membantu masuk tombol logintolong permudah loginnya,1
4851,"Terimakasih, telah bnyk membantu 👍 Utk masukan, agar diperbaiki pergkat pendukungnya, krn terkadang pd saat editing bbrp mode text hilang mgkin krn terlalu bnyk tambahan edit",5,terimakasih membantu utk masukan diperbaiki pergkat pendukungnya terkadang pd editing mode text hilang mgkin tambahan edit,2
4852,Pas download terus mau masuk muter-muter lama. Terus ada tulisan canva mengalami masalah teknis. Ini gimana ya?? Muter lama banget padahal jaringannya bagus.,1,pa download masuk mutermuter tulisan canva mengalami teknis gimana ya muter banget jaringannya bagus,0
4853,"Assalamualaikum,,saya adalah pengguna apk canva. Saya ksh 4 bintang dulu ya. Dan mohon utk di perbaiki soalnya saat saya ingin edit desain...itu tdk bisa dan terus menerus tdk dan saya blm ngerti gmn cara edit video di apk ini. Jd klo sdh apk nya bagus saya ksh 5 bintang",4,assalamualaikumsaya pengguna apk canva ksh bintang ya mohon perbaiki edit desainitu menerus ngerti gimana edit video apk jd apk nya bagus ksh bintang,2
4854,saya hanya kurang tau tentang menyimpan ke geleri hendpon saya saja,4,menyimpan geleri hendpon,2
4855,"Langganan cuma 1 bulan aja di bulan agustus. Langsung bln sept nya sy berhenti langganan, dan akun google yg pemb jg sdh tdk ada pemb manapun lg. Tp sept terdebet lagi dan okt jg ada invoice pemb lagi. Bgmn ini solusinya. Di akun canva sy jg sdh pro nya sdh berbayar lg. Brt otomatis sdh ga langganan dong. Tlg di respon makasih",1,langganan agustus langsung bln sept nya berhenti langganan akun google yg pemb pemb manapun tp sept terdebet okt invoice pemb bgmn solusinya akun canva pro nya berbayar brt otomatis langganan tlg respon makasih,0
4856,Aku biasanya nyaman sama canva. Tapi kenapa pas di desain udah bagus. Pas gambar udah jadi malah berantakan posisinya. Font sama poto nya kdang suka ngegeser. Perbaiki yaaa^^,5,nyaman canva pa desain bagus pa gambar berantakan posisinya font poto nya kdang suka ngegeser perbaiki ya,2
4857,"Assalamualaikum, mohon maaf Kpd developer canva, disini saya ingin menyampaikan bahwa apk canva ditidak bisa digunakan, karena banyak sekali bug ny, jadi mohon segera diperbaiki lagi,kasian yang lain juga mau pake apk ini, tapi banyak bug nya jadi mohon agar cepet diperbaiki lagi ya itu saja sih saran saya, terimakasih banyak apk canva🙏🏻😐",3,assalamualaikum mohon maaf kpd developer canva apk canva ditidak bug ny mohon diperbaiki lagikasian pake apk bug nya mohon cepet diperbaiki ya sih saran terimakasih apk canva,1
4858,Terima kasih ya untuk siapapun yang membuat aplikasi ini. Saya sangat terbantu dengan adanya aplikasi Canva ini saya bisa membuat sampul Novel saya dengan keren! Walupun pertama kali memang agak susah mengeditnya tapi saya yakin saat sudah terbiasa pasti mudah!..,5,terima kasih ya aplikasi terbantu aplikasi canva sampul novel keren walupun kali susah mengeditnya terbiasa mudah,2
4859,"aplikasi apaan ini, dari tadi sudah download masa ke template ada tulisan "" terjadi kesalahan"" mulu, sinyal bagus, pake wifi bagus, perbaikilah klo ada bug jangan diem doang!!!",1,aplikasi download template tulisan kesalahan mulu sinyal bagus pake wifi bagus perbaikilah bug diem doang,0
4860,Kurangnya masak di bayar sih mahal lagi,5,kurangnya masak bayar sih mahal,2
4861,Aplikasinya bagus dan lumayan tetapi saat ini ingin mengedit suka ngelek padahal sinyal nya bagus apk nya ngelek sendiri jdi sya BRI reting 2 aj sesuai dgn keadaan apk tolong dong yg buat nya di perbaiki lagiiiiiii,2,aplikasinya bagus lumayan mengedit suka ngelek sinyal nya bagus apk nya ngelek jdi sya bri reting sesuai apk tolong yg nya perbaiki lagiiiii,0
4862,bagus aplikasi nya buat membantu buat cv,5,bagus aplikasi nya membantu cv,2
4863,"Setelah save gambar hasilnya rusak, tidak seperti saat diedit. Setelah update applikasi yang terakhir Canva menjadi error, mohon untuk segera ditindak lanjuti.... Setelah update Canva terbaru akhirnya hasil rusak lagi, persis seperti Canvas 2 update sebelumnya.... Ditunggu perbaikannya team Canva.... 💪🏻💪🏻💪🏻 respon dari masalah sebelumnya sangat baik, cepat&sudah dibenahi.... sekarang sudah optimal aplikasinya.... mantap la Canva👍🏻",5,save gambar hasilnya rusak diedit update applikasi canva error mohon ditindak lanjuti update canva terbaru hasil rusak persis canvas update ditunggu perbaikannya team canva respon cepatsudah dibenahi optimal aplikasinya mantap la canva,2
4864,"Tolong untuk format PNG dikembalikan ke sebelumnya, dikarenakan ketika men-Save pake Format PNG sekarang gmbr jadi pecah. Padahal yg versi sebelumnya tidak. Mohon diperbaiki lagi biar, terima kasih",5,tolong format png dikembalikan mensave pake format png gmbr pecah yg versi mohon diperbaiki terima kasih,2
4865,"Tolong stabilitas koneksi DIPERHATIKAN dan perlu DIPERBAIKI, Tolong di Fix Bug nya, Kendala: Sering terjadi kegagalan pada saat unduh hasil desain, padahal koneksi internet saya stabil",5,tolong stabilitas koneksi diperhatikan diperbaiki tolong fix bug nya kendala kegagalan unduh hasil desain koneksi internet stabil,2
4866,"aplikasi sangat bagus, memuaskan",5,aplikasi bagus memuaskan,2
4867,"Awal dulu ngedit canva masih biasa aja menurutku belum semenarik yg sekarang. Kalau sekarang canva lebih lengkap deh pokoknya ada highlight Instagram,ada logo, banyak dah. Recommended",5,ngedit canva menurutku semenarik yg canva lengkap deh pokoknya highlight instagramada logo dah recommended,2
4868,"Aplikasi apaan sih kecewa banget dulu sempet pake buat edit cover novel terus sekarang install lagi eh malah kek gini ribet tau gak sih enakan yg dulu belum sempet mau edit malah gakena keluar sendiri,mau ambil dari galery gakena juga buang buang kuota asli sih!!",1,aplikasi sih kecewa banget sempet pake edit cover novel install eh kek gini ribet sih enakan yg sempet edit gakena sendirimau ambil galery gakena buang buang kuota asli sih,0
4869,"sangat bermanfaat untuk penyuka editing, mudah di gunakan, semoga kedepannya tidak membedakan fasilitas gratis dengan yg berbayar yaa hehe",5,bermanfaat penyuka editing mudah semoga kedepannya membedakan fasilitas gratis yg berbayar yaa hehe,2
4870,"Enak banget sih pake canva emg kdg ngeselin karena banyak elemen yang pro padahal bagus-bagus tapi overall ini aplikasi bagus banget si, buat yang sering pake canva pro nya worth it menurutku tapi untuk yang jarang pake mending ga usah sih toh yang gratis juga tetep bagus meski terbatas :)",5,enak banget sih pake canva emg kdg ngeselin elemen pro bagusbagus overall aplikasi bagus banget si pake canva pro nya worth it menurutku jarang pake mending sih gratis tetep bagus terbatas,2
4871,"Makin kesini makin ke sana, sebenernya Canva tuh simple, cuma bug nya itu loh, tolong lah ya, sinyal bagus, masih g bisa masuk terus, plislah d benerin, biar kita semua bisa ngrasain kemanfaatan nya, dan semoga Canva kedepan jadi lebih baik lagi, minta tolong ya ama developer, saat ini bintang 1 dlu, maap ya developer",1,kesini sebenernya canva simple bug nya loh tolong ya sinyal bagus masuk plislah benerin ngrasain kemanfaatan nya semoga canva kedepan tolong ya ama developer bintang dlu maap ya developer,0
4872,"Setelah di update aplikasiny lemot!! Tampilanya juga jelek sekali, makin berat, bagusan sebelumnya! Pindah ke aplikasi sebelah aja lebih efektif",1,update aplikasiny lemot tampilanya jelek berat bagusan pindah aplikasi sebelah efektif,0
4873,"Saya sangat suka, tapi tolong saat gambar sudah disave hasilnya kurang HD dan agak buram, tolong ditingkatkan lagi untuk kualitas saat ingin menyimpan gambar, terima kasih",4,suka tolong gambar disave hasilnya hd buram tolong ditingkatkan kualitas menyimpan gambar terima kasih,2
4874,"desain dengan hasil setelah di save berbeda. terutama filter pada gambar, setelah di save berubah. tidak sesuai pengaturan ketika mendesain.. mohon diperbaiki🙏🏻",2,desain hasil save berbeda filter gambar save berubah sesuai pengaturan mendesain mohon diperbaiki,0
4875,"Aplikasinya sudah bagus untuk desain dan mengedit gambar, tapi ada satuhal yang agak menjadi kendala saat saya mencoba mengunduh desain waktu untuk mengunduhnya sanggat lama dan saya agak terkendala denggan hal tersebut tolong di perbaiki menjadi lebih baik lagi canvanya",5,aplikasinya bagus desain mengedit gambar satuhal kendala mencoba mengunduh desain mengunduhnya sanggat terkendala denggan tolong perbaiki canvanya,2
4876,makin keren canva desain templet view lebih diperbanyak makin ok deh,5,keren canva desain templet view diperbanyak ok deh,2
4877,"aku cukup suka sama aplikasi ini bagus buat pemula.. apl ini juga cocok bnget bagi anak multimedia yang suka hal"" berbau simple... ya meskipun kadang kala sering macet.. tapi the best lah nih apl..",4,suka aplikasi bagus pemula aplikasi cocok bnget anak multimedia suka berbau simple ya kadang macet the best aplikasi,2
4878,"Awalnya saya kasi 5 bintang tapi hari ini saya turunkan jadi 1 bintang saja, krna saat mengedit video, saya tidak bisa memutar video itu, saya tidak bisa play, dan itu SANGAT MENYUSAHKAN, saat saya tekan tombol play, secara otomatis video berhenti sendiri. Jadi saya tidak bisa lanjut mengedit. TOLONG SELESAIKAN MASALAH INI PROBLEM SOLVED KASIH 5 BINTANG LAGI 👍🏻👍🏻👍🏻",5,kasi bintang turunkan bintang krna mengedit video memutar video play menyusahkan tekan tombol play otomatis video berhenti mengedit tolong selesaikan problem solved kasih bintang,2
4879,"SANGAT MEMUASKAN, AKAN TETAPI KALAU BISA SETIDAKNYA DIPERBANYAK YANG GRATIS",5,,2
4880,"Saya menyukai aplikasi ini secara keseluruhan. Tetapi saya mendapatkan masalah; tidak bisa menyimpan hasil design saya ke galeri atau membagikannya. Bahkan beberapa design yang telah saya buat, hilang. Mohon bantuannya :)",5,menyukai aplikasi menyimpan hasil design galeri membagikannya design hilang mohon bantuannya,2
4881,saya sedikit Kecewa setelah download Ternyata Banyak yg berbayar . kalau gitu lama kelamaan bisa gak guna dan saya hapus . tolong di perbaiki . biar bisa berguna dan bermanfaat khususnya buat pribadi .sesuai iklannya . mempermudah seseorang mengedit Foto nya sendiri . Terima Kasih.,1,kecewa download yg berbayar hapus tolong perbaiki berguna bermanfaat pribadi sesuai iklannya mempermudah mengedit foto nya terima kasih,0
4882,Udah banyak tersedia fitur edit hanya saja saya merasa masih ada yg kurang semisal dalam crop gambar yg kurang maksimal lebih di tingkatkan lagi aplikasinya,4,udah tersedia fitur edit yg crop gambar yg maksimal tingkatkan aplikasinya,2
4883,Tolong dong di android kadang suka error sendiri udah capek2 edit tapi hasilnya jelek pas disimpen ke galeri terus kadang suka error pas lagi edit TOLONG DIPERBAIKI ANJIM! HARGAILAH USAHA PARA EDIT SEPERTI KAMI Asekkkkkk😊 Mohon ya diperbaiki qaqa yang menciptakan CANVA❤,3,tolong android kadang suka error capek edit hasilnya jelek pa disimpen galeri kadang suka error pa edit tolong diperbaiki anjim hargailah usaha edit asekkkk mohon ya diperbaiki qaqa menciptakan canva,1
4884,"Suka ngeleg ngeleg Mulu pas mau masuk ke aplikasinya, padahal WiFi/paket datanya lancar. Please dibenerin lagi ya, entar kasih bintang lima kalau udah nggak ngeleg.",1,suka ngeleg ngeleg mulu pa masuk aplikasinya wifipaket datanya lancar please dibenerin ya entar kasih bintang ngeleg,0
4885,"Versi lama mending, begitu update versi baru Lemot banget, lelet, kadang nggak terbuka sama sekali. Login sering gagal. Suka keluar sendiri, Padahal sinyal internet bagus. Boros baterai jadinya.",1,versi mending update versi lemot banget lelet kadang terbuka login gagal suka sinyal internet bagus boros baterai,0
4886,fitur-fiturnya udh bagus. cuma kurang di ekspornya. kalo seandainya kita gk beli canva pro terus kita ekspor hasil editan kita hasilnya jadi burik. tapi kalo udh beli canva pro hasil ekspornya bagus. kayak pilih² kasih.,2,fiturfiturnya bagus ekspornya seandainya gk beli canva pro ekspor hasil editan hasilnya burik beli canva pro hasil ekspornya bagus kayak pilih kasih,0
4887,"Aplikasi yg sangat berguna, terima kasih untuk pengembang aplikasi ini. Saran dari saya, mohon pengaturan letak tulisan ditambah (rata kiri dan kanan, yang ada saat ini hanya rata kiri,rata kanan dan tengah) secepatnya agar lebih sempurna editan kami para user. Terima kasih Tim Canva",5,aplikasi yg berguna terima kasih pengembang aplikasi saran mohon pengaturan letak tulisan ditambah kiri kanan kirirata kanan secepatnya sempurna editan user terima kasih tim canva,2
4888,Sangat bagus lebih mudah membuat desain yang kita inginkan.,5,bagus mudah desain,2
4889,"Kecewa dan kesel banget, udah buat ppt dr beberapa hari sebelum di pakai, sampai setelah magrib masih bisa tapi tiba² pas jam set 9 mau tak dwonload kok hilang semua bahkan temanyajuga ikut beda. Aku cari² lagi mungkin salah pilih tapi ngak ada. kecewa banget padahal besoknya udah di pakai, mana data ku waktu itu tinggal sedikit dan akhirnya di buatin sama temenku, alhasil besoknya ngak jadi. Sebel banget sumpah",1,kecewa kesel banget ppt pakai magrib pa jam set dwonload hilang temanyajuga beda cari salah pilih ngak kecewa banget besoknya pakai data ku tinggal buatin temenku alhasil besoknya ngak sebel banget sumpah,0
4890,akhir² ini design tidak dapat di unduh dan tidak dapat menyimpan otomatis. design banyak yang tiba² hilang. sering crash. tolong diperbaiki ya. sudah 2 th pake canva baru ini crash.,3,design unduh menyimpan otomatis design hilang crash tolong diperbaiki ya th pake canva crash,1
4891,Segala fitur udah bagus semua. Cuma sayang kalo lagi editing video panjang sedikit aja pasti nge lag dan suka keluar sendiri. Mohon di perbaiki. Terimakasih,2,fitur bagus sayang editing video nge lag suka mohon perbaiki terimakasih,0
4892,"Aplikasi ini sih bagus Cuman ketika Jaringan Agak kurang Bagus Aplikasi ini lemotnya minta ampun gak bisa dibuka sama sekali, Beda sama aplikasi lainya Meski Jaringan agak kurang bagus tetap proses pengeditan Berjalan Dengan Baik, maaf ya saya Uninstal pagi, sebagain tanda terima kasih saya pernah pakek aplikasi ini saya kasih 1⭐",1,aplikasi sih bagus cuman jaringan bagus aplikasi lemotnya ampun dibuka beda aplikasi lainya jaringan bagus prose pengeditan berjalan maaf ya uninstal pagi sebagain tanda terima kasih pakek aplikasi kasih,0
4893,"aplikasi ini sangat bagus. banyak yang gratis nya. saya suka sekali. tapi mohon perbaikannya untuk font, usahakan agar tidak perlu di download karena waktunya lama untuk internet yang lemot. trims.",4,aplikasi bagus gratis nya suka mohon perbaikannya font usahakan download internet lemot trim,2
4894,sangat cocok untuk pekerjaan atau mahasiswa kuliah atau pun tugas sekolah SMP-SMA,5,cocok pekerjaan mahasiswa kuliah tugas sekolah smpsma,2
4895,"Tidak bisa di unduh, capek editnya berjam2 pas di unduh loading terus , sepertinya perlu di perbaiki lagi aplikasinya..",1,unduh capek editnya berjam pa unduh loading perbaiki aplikasinya,0
4896,"dari jaman cuma nyedian pilihan format desain cuma gambar aku dah pake canva. dan itu dah berguna banget buat aku yang kadang kebagian desain tapi nda bisa pake app coral ato app desain besar lainnya. dan sekarang si canva juga nyediain format video buat memperapik desain kamu. keren siiih, terus berkembang kancaaa",5,jaman nyedian pilihan format desain gambar dah pake canva dah berguna banget kadang kebagian desain nda pake app coral app desain si canva nyediain format video memperapik desain keren sih berkembang kanca,2
4897,"Aplikasinya bagus bangett, tapi setelah terlalu banyak mengupdate aplikasi ini, malah ngebuat aplikasinya jadi gk sesuai server untuk HP aku dan juga aplikasinya masih sering ngebug padahal sinyal lancar-lancar saja, mohon untuk diperbaiki lagi ya canva🙏",1,aplikasinya bagus bangett mengupdate aplikasi ngebuat aplikasinya gk sesuai server hp aplikasinya ngebug sinyal lancarlancar mohon diperbaiki ya canva,0
4898,"Ngeleg Teruus, padahal kuota full, udah dicoba pakai wifi, kuota biasa tetep aja ngeleg",1,ngeleg teruus kuota full dicoba pakai wifi kuota tetep ngeleg,0
4899,Ga sama kaya di iklan gratis,1,,0
4900,"Kenapa sekarang canva tidak bisa digunakan sama sekali. Baru aja klik apknya malah ada keterangan seperti ini terus ""perlu beberapa waktu dari biasanya untuk memuat, coba periksa internet anda"", padahal sudah pake wifi mau pun data",3,canva klik apknya keterangan memuat coba periksa internet pake wifi data,1
4901,mantap aplikasinya bisa ngedit brosur sendiri meski masih amatiran,5,mantap aplikasinya ngedit brosur amatiran,2
4902,"Aplikasi ini bagus tapi harus bayar, waktu download video tidak bisa padahal pake wi-fi ngebut, HP ku jadi ngelag habis download videonya itu pun tidak ter-Download tolong dong di perbaiki lagi aplikasinya",3,aplikasi bagus bayar download video pake wifi ngebut hp ku ngelag habis download videonya terdownload tolong perbaiki aplikasinya,1
4903,Aplikasi ini seluruhnya sudah bagus. Namun kekurangannya di sini adalah tidak adanya fitur untuk memutar/membalik ilustrasi/teks/gambar dan di beberapa fitur lainnya.,5,aplikasi bagus kekurangannya fitur memutarmembalik ilustrasiteksgambar fitur,2
4904,"Good aplikasi. Ada beberapa item yang berbayar dan harga peritemnya lumayan mahal jadi kurang memuaskan. Tapi overall, bagus dan simple digunakan. 👍",5,good aplikasi item berbayar harga peritemnya lumayan mahal memuaskan overall bagus simple,2
4905,"Benar kata orang orang, canva yang sekarang menjadi sangat berat. Mau save foto saja seperti edit video lamanya. Saya tidak tahu kendala apa dari canva, yang jelas sudah saya uninstall, saya sangat kecewa sekali dengan ini.",1,orang orang canva berat save foto edit video kendala canva uninstall kecewa,0
4906,"Sebenernya nih apk bagus, cara gunainnya jg mudah, namun kenapa aku coba masuk lagi ke apk gak bisa pasti maslahnya gagal masuk google atau facebook padahal jaringanku kuat, buat buka yt bisa, buka ig bisa, main game online bisa tp ini kenapa gak bisa?",4,sebenernya apk bagus gunainnya mudah coba masuk apk maslahnya gagal masuk google facebook jaringanku kuat buka yt buka ig main game online,2
4907,"Saya agak kesusahn menggunakan canva ini karena tools untuk cursor textnya gak ada, saran saya ditambahkan tools untuk cursornya agar pemula tidak kesusahan menggunakannya. Selebihnya, memuaskan ^_^",3,kesusahn canva tool cursor textnya saran tool cursornya pemula kesusahan menggunakannya selebihnya memuaskan,1
4908,"Pekerjaan mendesain jadi lebih mudah, tapi satu hal yg bikin saya kecewa. Desain kita yg sudah tersimpan yg isinya ada gifnya sering banget beberapa kali setelah dibuka lagi, GIFNYA JADI BLUR seperti ukuran pixel. Di save pun masih seperti itu. Ini bikin kesel karena akhirnya kita ulang dr awal dr desainnya",3,pekerjaan mendesain mudah yg bikin kecewa desain yg tersimpan yg isinya gifnya banget kali dibuka gifnya blur ukuran pixel save bikin kesel ulang desainnya,1
4909,mantap dengan canva desain banner jadi cepat dan mudah,5,mantap canva desain banner cepat mudah,2
4910,Saya mau mengedit pake teplat kok gak bisa ya ptek,1,mengedit pake teplat ya ptek,0
4911,"bagus sich tamplatenya, tapi saat ekspor video ukuran cuma ada 3 versi, sudah pilih yang terkecil tapi tetap susah uplod diyoutube,, padahal sdh coba pakai aplikasi lain bisa uplod di youtube, aplikasi terlalu berat mungkin.",5,bagus sich tamplatenya ekspor video ukuran versi pilih terkecil susah uplod diyoutube coba pakai aplikasi uplod youtube aplikasi berat,2
4912,"Versi lama lebih ringan dan lebih gampang di operasikan, saya mau editing ngeblok kata yg mau di copy susah. Mau di save hasil nya beda dengan saat di edit. Tolong kembalikan ke versi lama dong, versi yg baru lemot.",1,versi ringan gampang operasikan editing ngeblok yg copy susah save hasil nya beda edit tolong kembalikan versi versi yg lemot,0
4913,aplikasi yg bagus banget dan simpel serta tidak berat,5,aplikasi yg bagus banget simpel berat,2
4914,desainnya mudah,5,,2
4915,"Sebelum pakai apk canva aku selalu kesusahan ngedit foto, dan setelah aku kenal apk canva sekarang mudah banget untuk ngedit foto. Tanpa bayar pun juga tetep bagus hasilnya, dan aku juga gak ada kesulitan untuk memakai apk ini. Terimakasih Canva🤩",5,pakai apk canva kesusahan ngedit foto kenal apk canva mudah banget ngedit foto bayar tetep bagus hasilnya kesulitan memakai apk terimakasih canva,2
4916,Kok setelah update app canva saya merasa lebih mudah pakai yg sebelum update Kerasa banget pas mau isi gambar dg warna full ..gk ada menu fill colour nya sperti dulu 😢,3,update app canva mudah pakai yg update kerasa banget pa isi gambar dg warna full gk menu fill colour nya sperti,1
4917,"Ini aplikasi dpat saya gunakan karna rekomendasi dri teman saya, tapi kenapa saat saya ingin download, selalu ngestuck di 98% dan itu 2x saya ulang ttap tak bisa, padahal sinyal saya bagus.",2,aplikasi dpat karna rekomendasi dri teman download ngestuck ulang ttap sinyal bagus,0
4918,"Aplikasi ini sebenarnya bagus apalagi buat desain, jujur desain cover karya ku terbantu dengan aplikasi ini... Tapi satu yang cukup bikin kesel itu saat mau tambahin foto dari galeri selalu keluar Mulu aplikasinya, itu kenapa ya? Kan di situ ada fitur galerinya, tapi kok gak bisa",3,aplikasi bagus desain jujur desain cover karya ku terbantu aplikasi bikin kesel tambahin foto galeri mulu aplikasinya ya situ fitur galerinya,1
4919,enakk buat bikin desainer buat stiker bisa buat all menu bisa benner juga bisa makasi canva ☺️,5,enakk bikin desainer stiker all menu benner makasi canva,2
4920,keren. mempermudah untuk kerja,5,keren mempermudah kerja,2
4921,Berlangganan setiap bulannya,5,,2
4922,sangat bagus aplikasinya sangat berguna,5,,2
4923,Apk buat Editing yg bagus. template bagus2 gak perlu pusing cari2 ide template😁,5,apk editing yg bagus template bagus pusing cari ide template,2
4924,sangat cocok dan baik untuk tugas sekolah atau pun tugas kuliah,5,cocok tugas sekolah tugas kuliah,2
4925,ini kenapa setiap saya mau pake disain nya pas mau ganti foto. kan lagi pilih gambar tu malah putih semua balik lagi semula eh malah putih lagi gitu gitu terus jadi saya kesulitan untuk ngedit nya karna kek gitu terus,1,pake disain nya pa ganti foto pilih gambar tu putih eh putih kesulitan ngedit nya karna kek,0
4926,Akhir² ini canva kurang bgus.. Tulisannya kadang hilang² kadang nyatu ga sesuai udh di baikin tetep aja gt mohon dong dev.. Saya suka aplikasi nya.. Menghasil kan duid dan memudah kan pekerjaan sekolah 😘,3,canva bagus tulisannya kadang hilang kadang nyatu sesuai baikin tetep gitu mohon dev suka aplikasi nya menghasil duid memudah pekerjaan sekolah,1
4927,"Saya memakai Aplikasi Desain Canva untuk Editing Foto kebutuhan iklan Produk kami, Aplikasi dengan banyak fitur, template dengan banyak Pilihannya. Semakin berkreativitas dan menambah keterampilan dengan memakai Canva. Thanks Canva :)",5,memakai aplikasi desain canva editing foto kebutuhan iklan produk aplikasi fitur template pilihannya berkreativitas menambah keterampilan memakai canva thanks canva,2
4928,"aplikasi desain yg sangat bagus, kompleks, dan tentunya banyang template-template desain yg keren sehingga dapat membantu user untuk menciptakan desainya sendirj..",5,aplikasi desain yg bagus kompleks banyang templatetemplate desain yg keren membantu user menciptakan desainya sendirj,2
4929,okey mantap videonya bagus,5,okey mantap videonya bagus,2
4930,luar biasa aplikasi ini sangat membantu,5,,2
4931,sangat bagus fiturnya....,5,,2
4932,"Sangat membantu untuk kalangan designer, membuat poster, banner, proposal atau presentasi juga bisa, mudah di akses, aplikasinya juga tersedia di berbagai platfrom, apalagi dengan tersedianya berbagai template, mungkin beberapa ada yang berbayar tapi ada juga yang gratis, yang paling saya suka fitur undang temen buat desain bareng.",5,membantu kalangan designer poster banner proposal presentasi mudah akses aplikasinya tersedia platfrom tersedianya template berbayar gratis suka fitur undang temen desain bareng,2
4933,"suka dengan fiturnya,isinya lumayan lengkap,meskipun terlalu banyak fitur yang hanya bisa digunakan dengan berlangganan paket premiumnya saja. Overall sudah bagus,sisa ketersediaan material gratis saja.",5,suka fiturnyaisinya lumayan lengkapmeskipun fitur berlangganan paket premiumnya overall bagussisa ketersediaan material gratis,2
4934,Bagus banget!!desainer ini bisa buat poster langsung lagi ga perlu ribet ribet buat sendiri tinggal ngedit trus ada warnanya bagus banget walaupun ada watermarknya bisa di remove ya 👍👍mantap dahhhh!!!,5,bagus bangetdesainer poster langsung ribet ribet tinggal ngedit trus warnanya bagus banget watermarknya remove ya mantap dahh,2
4935,Aplikasi yg Simple dan Lengkap cocok bagi Pemula,5,aplikasi yg simple lengkap cocok pemula,2
4936,"Bagi pengguna Canva yg merasa belum puas, krna hasilnya blur lah. itu krna Sinyal anda kurang kuat knp harus pake sinyal kuat, krna fitur yg ad di Canva sdh lengkp. Kita tinggal pake. Klau mau gampang pake pixallab. Tp fiturnya ya sperti itu",5,pengguna canva yg puas krna hasilnya blur krna sinyal kuat pake sinyal kuat krna fitur yg ad canva lengkp tinggal pake klau gampang pake pixallab tp fiturnya ya sperti,2
4937,"Jujur canva memudahkan para pengusaha baru yg mau buka bisnis kecil-kecilan, tapi kenapa skrng setiap save hurufnya selalu pindah :( jd ga rapih. Tolong perbaiki bug nya ya! Thanks you",3,jujur canva memudahkan pengusaha yg buka bisnis kecilkecilan skrng save hurufnya pindah jd rapih tolong perbaiki bug nya ya thanks you,1
4938,"Canva setelah di update ko jadi jelek sih?lemot gitu padahal signal bagus. Tolong tingkatkan nya seharusnya setelah update semakin bagus bukan malah lemot, sering keluar sendiri.",1,canva update ko jelek sihlemot signal bagus tolong tingkatkan nya update bagus lemot,0
4939,"Apk yang sangat bagus, dan membantu sekali setiap fiturnya",5,apk bagus membantu fiturnya,2
4940,Sangat bagus dan mudah dalam mengaplikasikannya. Sangat cocok untuk pemula untuk mendesain berbagai macam poster dan lebih banyak lagi fitur lainnya.,5,bagus mudah mengaplikasikannya cocok pemula mendesain poster fitur,2
4941,"Barusan saya mau buat brosur untuk give away, tapi tiba - tiba, saat mau menambahkan teks, nggak bisa di ketik, tiba - tiba keyboard ilang dan teks nggak bisa di ketik. Padahal tidak ada masalah di keyboard saya",3,barusan brosur give away teks ketik keyboard ilang teks ketik keyboard,1
4942,"tolong dong developer balikin canva seperti versi dulu lebih simpel dan cepat, versi lama ini agak lama editnya unggah nya ga kea yg lama:( bintang satu dulu ya",1,tolong developer balikin canva versi simpel cepat versi editnya unggah nya kea yg bintang ya,0
4943,Bagus bangeetttt.. jangan lemot ya,5,bagus bangeett lemot ya,2
4944,Terbaik dan sangat membantu saat mengerjakan tugas sekolah anak,5,terbaik membantu tugas sekolah anak,2
4945,bagus banget gampang edit dan temen temen aku pada minta di editin foto dan menu menu jualan nya thanks ya canva Oh ya kadang juga agak lemot dikit sih tapi bagus banget pas pertama kali nya pake canva kayak berfikir ini cara nya gimana ya setelah aku liat tiktok ternyata gampang Dan aku uda mulai bisa makasi,5,bagus banget gampang edit temen temen editin foto menu menu jualan nya thanks ya canva oh ya kadang lemot dikit sih bagus banget pa kali nya pake canva kayak berfikir nya gimana ya lihat tiktok gampang uda makasi,2
4946,"Gila kenapa sekarang aplikasinya jadi aneh gini, masa mau pake template CV pas mau ganti data diri sama foto kitanya tiba"" ke luar dari aplikasinya mulu udah di uninstall terus install ulang tetep sama aja. Tolong min perbaiki lah",3,gila aplikasinya aneh gini pake template cv pa ganti data foto kitanya aplikasinya mulu uninstall install ulang tetep tolong min perbaiki,1
