Unnamed: 0,content,score,clean_content,sentiment
5133,"Gw pas mau cari match ngefrezee sama ga bisa dipencet sampe 30 menit masih belum bisa akhirnya 45 menit baru bisa cari match dan akhirnya bisa main, mohon agak dikurangi MB nya hp gw bisa"" rusak ini masih mending main game moba lain atau game lain yang bagus, untung ada skin gratis jadi boleh lah, gw login kadang cuma buat ambil skin gratis doang",2,gw pa cari match ngefrezee dipencet sampe menit menit cari match main mohon dikurangi mb nya hp rusak mending main game moba game bagus untung skin gratis login kadang ambil skin gratis doang,0
5134,Game nya overal udah bagus tapi kalo mau makin bagus game nya harus di stabilkan/optimalkan dimana masih ada bug di lobby yg gk bisa mencet apapun dan di gameplay yang dimana skill hero/karakter tidak ada sound effect nya serta bug freeze/stuck di lobby yang sangat meresahkan sekian,3,game nya overal bagus bagus game nya stabilkanoptimalkan dimana bug lobby yg gk mencet apapun gameplay dimana kemampuan herokarakter sound effect nya bug freezestuck lobby meresahkan sekian,0
5135,"Sejauh ini gamenya cukup bagus, yang menarik di game ini tu di stiap map ada fitur teleportasi jadinya kalo mau balik ke base atau ke tower manapun lebih cepat. Untuk keluhan kayak force close, lag jaringan, bug, sampai detik ini gk ngerasain sih, aman aman aja. Jadii sukses terus lah buat pengembang game ini.",5,gamenya bagus menarik game tu stiap map fitur teleportasi base tower manapun cepat keluhan kayak force close lag jaringan bug detik gk ngerasain sih aman aman jadii sukses pengembang game,1
5136,"Waah gamenya bagus sekali, tapi ada yang mau saya rekomendasikan, recalnya terlalu lama min, coba di percepat dikit lagi, dah itu aja kekurangannya😁, semoga sukses min💪🏻",5,waah gamenya bagus rekomendasikan recalnya min coba percepat dikit dah kekurangannya semoga sukses min,1
5137,"Game keren, ga pelit effect di skin. Skin nya bagus bagus & murah. Tentu saja bisa mendapatkan skin gratis yg bagus. Matchmakingnya bagus, sehingga tidak bisa memperebutkan role. Heronya keren keren jadi gabikin bosen mainnya. Rata rata end game dibawah 20 menit jadi ga terlalu buang buang waktu. Semoga bisa dipertahankan dan kalo bisa diperbagus lagi",5,game keren pelit effect skin skin nya bagus bagus murah skin gratis yg bagus matchmakingnya bagus memperebutkan role heronya keren keren gabikin bosen mainnya end game dibawah menit buang buang semoga dipertahankan diperbagus,1
5138,"Nah ini baru game moba,hero dan skin ya dikasih gratis bagus2 pula grafikya,gak kaya mobile legends sumpah bikin sakit hati,main sama tim dark sistem eh musuh ya pro semua,intinya si moonton gak ada otak orang suruh main bareng bot dark sistem mana skin pelit2 hero mahal2",5,game mobahero skin ya dikasih gratis bagus grafikyatidak kaya mobile legend sumpah bikin sakit hatimain tim dark sistem eh musuh ya profesional semuaintinya si moonton otak orang suruh main bareng bot dark sistem skin pelit hero mahal,1
5139,game nya bagus dan seru banyak hiro yg keren dan hebat semoga kedepannya makin di tingkatkan kualitas game nya soalnya setiap login selalu macet jadi tolong grafik game nya di tingkatkan,5,game nya bagus seru hiro yg keren hebat semoga kedepannya tingkatkan kualitas game nya login macet tolong grafik game nya tingkatkan,1
5140,Gamenyah ok ..tapi ada kendala sedikit map nyah agak ribet ..agak patah patah .. keterangan Hero agak pusing maksmen yang mana assasin yang mana... tolong perbaiki lagi developer...,4,gamenyah ok kendala map nyah ribet patah patah keterangan hero pusing maksmen assasin tolong perbaiki developer,1
5141,"skil heronya unik"" jadi bikin penasaran dan pengen main terus. kurangnya cuma waktu recall sm spawn lama, sama history nya klo bisa di buat menyamping biar keliatan hero dn skinnya kyk game sebelah.",5,skil heronya unik bikin penasaran pengen main kurangnya recall spawn history nya menyamping keliatan hero dn skinnya kyk game sebelah,1
5142,Untuk event oke tapi dalam match hal yang tidak menyenangkan itu terlambat masuk karena alasan yang tidak diketahui dalam match dianggap gak bermain kemudian kenak report karena dianggap berdiam diri terlalu lama dan pastinya kenak report sama kawan. Kena hukuman berlapis itu yang paling tidak menyenangkan walaupun dalam match itu enak.,1,event oke match menyenangkan terlambat masuk alasan match dianggap bermain kenak report dianggap berdiam pastinya kenak report kawan kena hukuman berlapis menyenangkan match enak,0
5143,"kenapa saat main rank selalu gamenya nge freeze padahal saya juga masih bisa buka aplikasi lain, dan kenapa saat sudah mencari match dan sudah ketemu musuh kenapa tidak bisa siap dan hanya ada suara berdering dan hanya ada lobby, kalau sudah di fix saya kasih bintang 5, sementara bintang 3 dulu karna hanya bisa main classic",3,main peringkat gamenya nge freeze buka aplikasi mencari match ketemu musuh suara berdering lobby fix kasih bintang bintang karna main classic,0
5144,"Sedikit saran, saat melakukan team fight kadang terjadi shuttering padahal fps sudah maks dan grafik paling rendah, mohon di perbaiki, terima kasih.",5,saran team fight kadang shuttering fps mak grafik rendah mohon perbaiki terima kasih,1
5145,"pertarungan yang sangat sangat tidak adil, kenapa hero musuh d serang bertubi tubi tapi ga mati, sementara hero saya sekali d serang musuh langsung dead, hadeuuuhhhh...yang bijak dong,biar pertarungan nya biar seimbang, grandmaster harus nya ketemu grandmaster lagi, ini knpa yg udh grandmaster ketemu nya gold IV, ya mencret hero yg saya punya...🤦‍♂🤦‍♂🤦‍♂",1,pertarungan adil hero musuh serang bertubi tubi mati hero serang musuh langsung dead hadeuuuhhyang bijak dongsupaya pertarungan nya seimbang grandmaster nya ketemu grandmaster knpa yg grandmaster ketemu nya gold iv ya mencret hero yg,0
5146,"Makin sini malah makin gila pembagian tim nya gak seimbang cara pengaduan pun tidak puas emng dikasih skin gratis tapi untuk pengalaman bermain dengan mobile legend sangat jauh aku kira game ini lebih enak di mainkan dan lebih seimbang untuk pembagian tim tapi nyatanya lebih parah di bandingkan dengan mobile legenda bang bang bahkan skors yg melakukan kecurangan pun bagi saya tidak puas, mohon ke user baru jangan tergiur dengan skin gratis tapi pikirkan dengan kinerja pembagian tim",1,gila pembagian tim nya seimbang pengaduan puas emng dikasih skin gratis pengalaman bermain mobile legend game enak mainkan seimbang pembagian tim parah bandingkan mobile legenda bang bang skors yg kecurangan puas mohon user tergiur skin gratis pikirkan kinerja pembagian tim,0
5147,"Game bagus, tapi untuk developer tolong demage turet dibuat lebih sakit banyak orang yang menfaatkan demage turet yang kecil itu dan dapat menyerang turet tanpa minion. Apalagi turet inti yang sangat rapuh",5,game bagus developer tolong demage turet sakit orang menfaatkan demage turet menyerang turet minion turet inti rapuh,1
5148,"gamenya keren aku suka dan juga game nya sangat baik, meskipun aku baru main tetapi skin dan hero ku sudah sangat banyak developer nya sangat baik tidak kayak game sebelah dengan inisial MOBILE LEGENDS, sukses terus buat hok semoga tidak menjadi dead game👍👍👍💀",5,gamenya keren suka game nya main skin hero ku developer nya kayak game sebelah inisial mobile legend sukses hok semoga dead game,1
5149,"Gamenya yg ngeselin... Hero tank tebal kuat juga punya demage. Hero midland hp tebal demgae kuat.. menit 2 udah terjadi baku hantam, karena Turet pertama lemah banget dan cepet hancur. Gimana mau bertahan dan ngebuild item. Saking hero dan minion nua kuat menit 4 turet pertama udah bisa hancur... Hahaha game kocak dan jeleekkk sangat. Penbagian tim juga suka ga rata.. dark system abis... Tapi terimkasih HOK berkat hadir nya game ini moonton jadi baik.. bagi2 skin2 teruss",1,gamenya yg ngeselin hero tank tebal kuat demage hero midland hp tebal demgae kuat menit baku hantam turet lemah banget cepet hancur gimana bertahan ngebuild item saking hero minion nua kuat menit turet hancur hahaha game kocak jeleek penbagian tim suka dark system abis terimkasih hok berkat hadir nya game moonton skin teruss,0
5150,"bagus bangett, pertama main itu gak enak. contoh: lagi tiba tiba, Tapi setelah install ulang, udah ilang bug nya.. dan soal Lawannya masih agak nggak imbang, udah sih, pokoknya bagus. cuman sedikit bug yang harus dibenerin. kayak lag tiba² itu, cuman udh engga di aku. udah itu doang makasih.",5,bagus bangett main enak contoh install ulang ilang bug nya lawannya imbang sih pokoknya bagus cuman bug dibenerin kayak lag cuman engga doang makasih,1
5151,"Permainannya sungguh menarik namun Jaringan saat bermain tidak dapat teroptimalkan dengan baik, main mobile legends lebih lancar daripada ini, niat narik banyak pemain apa nggak? Jaringan buat matchmaking aja masih bermasalah",3,permainannya sungguh menarik jaringan bermain teroptimalkan main mobile legend lancar niat narik pemain jaringan matchmaking bermasalah,0
5152,"Buat gameplay emang bagus grafis bagus tapi kadang di bagian jaringan suka kuning dan merah secara tiba""padahal sinyal 5g dan wifi juga bagus. device SD 8+gen1 ram 12gb",4,gameplay emang bagus grafis bagus kadang jaringan suka kuning merah tibapadahal sinyal wifi bagus device sd gen ram gb,1
5153,"Ya boleh lah,dari segi grafik tampilannya ok ,tapi ada yang kurang serangan nya itu terlalu biasa tidak terlalu keluar efek serangan nya jadi mohon di rivvem semua karakter supaya lebih menonjol juga efek serangannya jadi lebih keren,ya gitu aja keritik dari saya sekian terimakasih.",3,ya lahdari segi grafik tampilannya ok serangan nya efek serangan nya mohon rivvem karakter menonjol efek serangannya kerenya keritik sekian terimakasih,0
5154,"Saya edit ulasan saya, setelah di rank diamond sering kali ketemu tim yg feeder dan musuh yg kompak, sehingga permainan menjadi tidak seimbang, sangat tidak rekomendasi untuk memainkan game ini karna sering marah²",1,edit ulasan peringkat diamond kali ketemu tim yg feeder musuh yg kompak permainan seimbang rekomendasi memainkan game karna marah,0
5155,"Untuk grafis lobby masih sangat kaku entah masih mendownload data atau sebagainya,dan gameplay saya rasa sangat membingungkan bagi player pemula,saya juga bermain game moba lainnya dan saya merasa game moba tersebut memiliki grafis,control, dan gameplay yang lebih mudah difahami.Saya harap HOK bisa lebih baik",4,grafis lobby kaku mendownload data sebagainyadan gameplay membingungkan player pemulasaya bermain game moba game moba memiliki grafiscontrol gameplay mudah difahamisaya harap hok,1
5156,"saran aja, usahakan kalo mau update, ditest dulu semuanya, kalo ada bug didalem gamenya biar langsung dibenerin sebelum rilis ke playstore! kan nanti hasilnya semua player menikmati gameplay ataupun ui dll kalo gitu. tapi kasih bintang 5 buat support terus",5,saran usahakan update ditest bug didalem gamenya langsung dibenerin rilis playstore hasilnya player menikmati gameplay ui dll kasih bintang support,1
5157,"Overall sebagai pemain moba saya menilai bagi player moba lama maupun baru sangat recommended untuk memainkan game kni. Karena menghadirkan fitur-fitur yang berguna untuk kita pahami, mekanik gameplay nya yang seru dan mudah untuk di eksplorasi, voice over yang menarik serta banyak hadiah-hadiah gratis yang menanti, grafik menarik yang pastinya tidak akan mengecewakan untuk kita semua. Langsung gas ae sob!!!",5,overall pemain moba menilai player moba recommended memainkan game kni menghadirkan fiturfitur berguna pahami mekanik gameplay nya seru mudah eksplorasi voice over menarik hadiahhadiah gratis grafik menarik pastinya mengecewakan langsung gas ae sob,1
5158,"Gw player mlbb, setelah coba game hok ternyata gamenya seru,, ini game bagus saya push rank sudah sampai master 4 tapi sayang sering nge bug, jga match nya kadang tidak seimbang selalu di pasangkan dengan player2 yg tidak tau main,, tolong bug nya di perbaiki lagi",3,gw player mlbb coba game hok gamenya seru game bagus push peringkat master sayang nge bug jga match nya kadang seimbang pasangkan player yg main tolong bug nya perbaiki,0
5159,"Game nya bagus dari segi desain,grafik,dan beberapa lainnya,tapi dari segi masalah jaringan sangat buruk,saat saya mencoba menggunakan Data seluler,Data saya dalam beberapa menit habis 1Gb+,dan itu sangat merugikan bagi sebagian orang,dan satu lagi masalah jaringan yang mungkin sebagian orang merasakan lag berkepanjangan",3,game nya bagus segi desaingrafikdan lainnyatapi segi jaringan buruksaat mencoba data selulerdata menit habis gbdan merugikan orangdan jaringan orang merasakan lag berkepanjangan,0
5160,kenapa jaringan nya pas in game khusus nya pas lagi war jaringan nya merah padahal jaringan bgs terus banyak bug dan frame pula...sungguh di sayangkan game sebagus ini kedala nya bakal fatal,1,jaringan nya pa in game khusus nya pa war jaringan nya merah jaringan bgs bug frame pulasungguh sayangkan game sebagus kedala nya fatal,0
5161,"Mnurut sy game nya bagus bnget,, skin n opsi lain tu mudah didapatkan,, grafik 👍👍. Cm 1 loding selesai bermain agx lama ya. Untuk yg lain blom ada,, game bagus sngat bagus. Terimakasih timur.",5,mnurut game nya bagus bnget skin opsi tu mudah didapatkan grafik cm loding selesai bermain agx ya yg blom game bagus sngat bagus terimakasih timur,1
5162,"Saya memiliki 1 masalah kenapa ketika di loading ketika ingin memasuki game persenan nya ngebug dan ketika saya berada dalam game jaringanya tidak normal, bahkan sepanjang game saya mendapatkan jaringan 100ms keatas. Mohon bantuannya 🙏",5,memiliki loading memasuki game persenan nya ngebug game jaringanya normal game jaringan keatas mohon bantuannya,1
5163,"game ini lebih enak daripada ML mending ini cok daripada ML. ini game dah grafiknya bagus smooth skinnya banyak lagi eventnya gak ketolong juga,seru main game ini. kalau di ML mah eventnya doang banyak tapi otak playernya rata"" gw temuin darksistem.majukan HOK biar MONTOON tambah ketar ketir.",5,game enak ml mending cok ml game dah grafiknya bagus smooth skinnya eventnya ketolong jugaseru main game ml mah eventnya doang otak playernya temuin darksistemmajukan hok montoon ketar ketir,1
5164,Ini game cukup seru dari grafisnya yang bagus dan bisa bertanding dengan barbagai negara dari pembentukan tim memang kadang berat sebelah tapi saya oke-oke saja karena menang atau kalah itu sudah biasa game ini pasti kesukaannya para Player gratisan seperti saya wkwkwk dan overall dari eventnya yang seru dan bagus.,5,game seru grafisnya bagus bertanding barbagai negara pembentukan tim kadang berat sebelah okeoke menang kalah game kesukaannya player gratisan wkwkwk overall eventnya seru bagus,1
5165,"Ada bug sinyal, dimana saat saya memainkan permainan sinyal di dalam permainan menjadi tidak stabil, padahal saya dan teman saya menggunakan wifi yang sama, tetapi dia tidak memiliki kendala apa apun.",4,bug sinyal dimana memainkan permainan sinyal permainan stabil teman wifi memiliki kendala apun,1
5166,Asik sih .... pindahan AOV main kesini tentunya bisa terbiasa wkwkwkwkwk. 1 lagi.. biarpun grafis di atur rata kanan waktu war tetep bisa smoot gitu cuy enak bre.. ga ngeframe,5,asik sih pindahan aov main kesini terbiasa wkwkwkwkwk biarpun grafis atur kanan war tetep smoot cuy enak bre ngeframe,1
5167,"Payah dibandingin game sebelah.. orang udah niat pindah game tapi servernya sering down pingnya tiba tiba jumping, internet saya aman aman aja padahal, niat hati mau pindah game malah gini.. GGWP gue balik Mobile Legends, cukup capek main jaringan kek anj",1,payah dibandingin game sebelah orang niat pindah game servernya down pingnya jumping internet aman aman niat hati pindah game gini ggwp mobile legend capek main jaringan kek anj,0
5168,Sejauh ini bagus sih selain terkadang lag.cuman buat grafiknya bisa ditingkatin lagi dan diperbaiki beberapa bugnya seperti yang udah disebutin diulasan lain,5,bagus sih terkadang lagcuman grafiknya ditingkatin diperbaiki bugnya disebutin diulasan,1
5169,"Jaringan wifi bagus tapi sinyal di dalam game jelek banget, tolong dong di stabil kan masalah sinyal nya, kalo lagi maen ga usah download data nya, ini mah lagi maen sambil download data nya, jadi jelek sinyal nya, tolong lah di perbaiki",3,jaringan wifi bagus sinyal game jelek banget tolong stabil sinyal nya maen download data nya mah maen download data nya jelek sinyal nya tolong perbaiki,0
5170,loading fiturnya masih lambat sementara aku kasih bintang 2 dulu coba fitur kayak game sebelah fiturnya tidak lambat sekalih sentuh dan mudah mobile legend contohnya fiturnya sangat gampang,2,loading fiturnya lambat kasih bintang coba fitur kayak game sebelah fiturnya lambat sekalih sentuh mudah mobile legend contohnya fiturnya gampang,0
5171,"awalnya emang seneng karna ada game yg baik hati ngasih skin secara gratis, cuman skrang aku dah kecewa banget gara event sein seiya, aku dah capek2 ngumpulin coin, giliran dikit lagi mau terkumpul dan mau tukerin skin nya, malah ilang event nya, kalo sampe gabalik lagi event nya, ini parah sih",1,emang seneng karna game yg hati ngasih skin gratis cuman skrang dah kecewa banget gara event sein seiya dah capek ngumpulin coin giliran dikit terkumpul tukerin skin nya ilang event nya sampe gabalik event nya parah sih,0
5172,"Game nya sudah bagus menurutku tapi sayangnya masih banyak kekurangan, apalagi pas baru login ngelag parah, padahal jaringan bagus. Bug di mana², semoga dengan adanya update'an terbaru ini, bisa lebih baik lagi Good luck 🔥🔥🔥",5,game nya bagus menurutku sayangnya kekurangan pa login ngelag parah jaringan bagus bug semoga updatean terbaru good luck,1
5173,"Barusan selesai menyelesaikan game-nya, cukup seru dan oke. Grafik dan gameplay gokil dan tidak kaku, hanya saja saat matchmaking kadang tidak seimbang, bertemu dengan player veteran dan kita baru baru bermain, tapi overall semuanya ok.",5,barusan selesai menyelesaikan gamenya seru oke grafik gameplay gokil kaku matchmaking kadang seimbang bertemu player veteran bermain overall ok,1
5174,Gamenya mantap dari segi grafik mantap banget manjain mata dan juga yg saya suka dari game ini PING selalu bagus banget ketika ketemu lawan dari negara lain mantap makasih untuk developer 👍👍👍👍👍,5,gamenya mantap segi grafik mantap banget manjain mata yg suka game ping bagus banget ketemu lawan negara mantap makasih developer,1
5175,"Good game, Sistem matching up yang cepat, dan seimbang antar tim. Gamenya memberikan hadiah setiap naik rank dan tidak pelit untuk memberikan skin, dan hero secara gratis. Sinyal dalam lobby,dan in game cukup stabil. Grafik yang memanjakan mata, dan yang paling yang menarik pemilihan role sebelum bermain agar tidak berebut role ketika pemilihan hero in game",5,good game sistem matching up cepat seimbang tim gamenya hadiah peringkat pelit skin hero gratis sinyal lobbydan in game stabil grafik memanjakan mata menarik pemilihan role bermain berebut role pemilihan hero in game,1
5176,"""Permainan sudah bagus, tapi terasa terlalu mudah untuk di-comeback. Waktu respawn terlalu lama padahal baru menit 15. Bisa tolong kurangi waktu respawn-nya? Selain itu, darah turret terakhir sebaiknya ditambah untuk memberikan peluang yang lebih adil saat bertahan dan terakhir recallnya terlalu lama. Terima kasih!""",5,permainan bagus mudah dicomeback muncul menit tolong kurangi muncul kembalinya darah turret ditambah peluang adil bertahan recallnya terima kasih,1
5177,"match making nya difix dong admin kebanyakan feed sama manusia biadab ngetroll tolong sistem pembagian rank nya dipertegas berikan hukuman yg lebih berat buat player afk/low skill/ feeder, saya sekarang stuck platinum dikasih dark sistem melulu udah di block makin banyak makin dikasih yg ngabisa main,makasih 💪💪",1,match making nya difix admin kebanyakan beban manusia biadab ngetroll tolong sistem pembagian peringkat nya dipertegas hukuman yg berat player afklow kemampuan feeder stuck platinum dikasih dark sistem melulu block dikasih yg ngabisa mainmakasih,0
5178,"woi min, tolong dong syarat main ranked match itu harus sudah memainkan minimal 10 match dari hero yg di pick. ane main ranked selalu ada aja orang nyoba hero di rank, padahal tier ane udah grandmaster, alhasil ane selalu kalah gara-gara orang ini 😡😡",1,woi min tolong syarat main peringkat match memainkan minimal match hero yg pick ane main peringkat orang nyoba hero peringkat tier ane grandmaster alhasil ane kalah garagara orang,0
5179,"secara overall game ini adalah moba terbaik yg pernah saya mainin dibanding moba lain. Namun tetap masih ada kekurangan, semoga beberapa bug bisa diperbaiki secepatnya",5,overall game moba terbaik yg memainkan dibanding moba kekurangan semoga bug diperbaiki secepatnya,1
5180,"Matchmaking tidak seimbang. Saya selalu dipasangkan dengan tim yang feeding, menolak kerja sama, dan egois. Sedangkan musuh kerjasama timnya sangat bagus. Saat saya report player tersebut, report saya malah tidak ditanggapi sama sekali. Lebih baik saya uninstall game ini 👎.",1,matchmaking seimbang dipasangkan tim feeding menolak kerja egois musuh kerjasama timnya bagus report player report ditanggapi uninstall game,0
5181,"Pembagian matchmaking untuk match naik tier sangat tidak adil, di tim saya kok bisa2nya ada newbie yang bisa2nya ngambil Hero yang mekaniknya itu susah banget, contohnya yang sok sokan ngambil mayane. Mohon untuk matchmaking jangan sesuaikan dengan tier, saya kesel kalo ketemu orang di tim saya yang sok sokan ngambil Hero yang baru dia pake malah dibawa ke ranked, terutama Hero high mechanic",2,pembagian matchmaking match tier adil tim bisanya newbie bisanya ngambil hero mekaniknya susah banget contohnya sok sokan ngambil mayane mohon matchmaking sesuaikan tier kesel ketemu orang tim sok sokan ngambil hero pake dibawa peringkat hero high mechanic,0
5182,"Cukup Gratisan karena Masih Awal ,Aturan Main Yang Lebih Ketat tapi Tetap Seru ,,Hanya beberapa hal terasa kurang menarik ,seperti dari sistem Arcana dan SFX lainnya terasa membosankan ,Dan Hero yang terbilang kurang beragam , mungkin bisa dipercepat untuk perilisan Hero China ke Global ,Bisa juga ditambahkan sistem Rune seperti di AOV ,,Sekian #Rieve",3,gratisan aturan main ketat seru menarik sistem arcanum sfx membosankan hero terbilang beragam dipercepat perilisan hero china global sistem rune aov sekian,0
5183,"Game nya bagus, hero heronya lumayan bervariasi dari segi desain dan skillsetnya, matchmaking nya cukup bagus meskipun kadang kadang tetep aja ketemu player dark sistem tapi ya gpp lah dan dibandingkan game sebelah hok itu sangat dermawan ngasih banyak skin dan hero gratis (untuk sekarang) hero heronya menurutku lumayan balanced, hero yang bagus dan jelek (sun bin) masih ada, tapi ya itu sudah wajar, permintaan ku adalah sebelum masukin hero server cn ke global, pastikan semuanya balanced dulu",5,game nya bagus hero heronya lumayan bervariasi segi desain skillsetnya matchmaking nya bagus kadang kadang tetep ketemu player dark sistem ya gpp dibandingkan game sebelah hok dermawan ngasih skin hero gratis hero heronya menurutku lumayan balanced hero bagus jelek sun bin ya wajar permintaan ku masukin hero server cn global pastikan balanced,1
5184,Tolong pada semua gambar skin epik ada animasi gerak gitu kayak ml soalnya ada 1 skin epik yang ada animasi geraknya dan heronya tolong di perbanyak lagi soalnya kebanyakan hero Cina semoga HOK (Honor Of King) semakin bagus nantinya dan tolong tetap perbanyak bansosnya hehe,5,tolong gambar skin epik animasi gerak kayak ml skin epik animasi geraknya heronya tolong perbanyak kebanyakan hero cina semoga hok honor of king bagus tolong perbanyak bansosnya hehe,1
5185,"hok, please kasih tim yang bener. udah rank platinum tim masih di kasih yang kayak anak kecil aja. minimal kasih tim tuh yang udah berpengalaman main game lah kayak game sebelah atau game aov, ini engga? di kasih pure newbie. benerin game lu dulu, baru bersaing. walaupun ml juga ngasih tim yang beban",3,hok please kasih tim bener peringkat platinum tim kasih kayak anak minimal kasih tim berpengalaman main game kayak game sebelah game aov engga kasih pure newbie benerin game lu bersaing ml ngasih tim beban,0
5186,Game nya enak sih .....tapi banyak bugnya ....sering macet2 di dlm game...mohon pihak developer memperbaiki kekuatan sinyal ...agar mainnya lebih enak,2,game nya enak sih bugnya macet gamemohon developer memperbaiki kekuatan sinyal mainnya enak,0
5187,Masih banyak bug....sering force close dan di dalam game gw pernah ngalami error analog dimana anlog gw nyangkut di tengah layar dan ga bisa di arahin juga jadi tolong lah segera di benerin,4,bugsering force close game ngalami error analog dimana anlog nyangkut layar arahin tolong benerin,1
5188,"Gemesnya bagus banget,drak sistemnya gak ada, grafik nya bagus banget, Haronya cakep-cakep dan desain skin dan Heronya bagus yang paling aku suka sama skin gratisnya efeknya bagus banget ❤️‍🔥",5,gemesnya bagus bangetdrak sistemnya grafik nya bagus banget haronya cakepcakep desain skin heronya bagus suka skin gratisnya efeknya bagus banget,1
5189,"Fresh. Bener2 menarik scene kompetitif nya, mungkin agak kurang di bagian matchmaking yg kadang kurang menguntungkan, tapi tetep moba fav gw lah.",5,fresh bener menarik scene kompetitif nya matchmaking yg kadang menguntungkan tetep moba fav,1
5190,kurang terang dan cerah pada land pertempuran... tolong tandai dengan jelas Hero yg telah di miliki tampilan lobby kurang bisa di pahami untuk animasi semuanya sudah keren banget,5,terang cerah land pertempuran tolong tandai hero yg miliki tampilan lobby pahami animasi keren banget,1
5191,"Jujur bagus banget ,terus udh banyak dapet hero samaa skin.tapi kenapa selalu dapet musuh yang ga seimbang? mohon untuk musuh dikasih yang seimbang. Mau menghibur dari main hok tapi malah makin setres AKHG MENDING KAYANG AJA GUA",4,jujur bagus banget dapet hero samaa skintapi dapet musuh seimbang mohon musuh dikasih seimbang menghibur main hok setres akhg mending kayang aja gua,1
5192,"game ini seru dan menyenangkan dan banyak skin yang gratis saya mengakui Tencent baik tapi ada satu yang buat saya tidak puas yaitu masalah pelaporan ke seseorang yang tidak tegas saya sering bermain di rank dan terus menemukan tim yang bisa di bilang dark sytem ketika saya ingin melaporkan si pelaku malah tidak di temukan kesalahan di pelaku, padahal jelas jelas pelaku melakukan hal yang membuat permainan menjadi lebih tidak seru rasanya contoh seperti teman yang sengaja mati, saya Mohon tindak",1,game seru menyenangkan skin gratis mengakui tencent puas pelaporan bermain peringkat menemukan tim bilang dark sytem melaporkan si pelaku temukan kesalahan pelaku pelaku permainan seru contoh teman sengaja mati mohon tindak,0
5193,Menurut saya ada beberapa kekurangan: 1.susah mengatur item 2.ui item/perlengkapan kurang menarik 3.spell yang susah dipahami Segitu saja dari saya,3,kekurangan susah mengatur item ui itemperlengkapan menarik spell susah dipahami segitu,0
5194,"bintang 2 dulu. nanti kalo data metrik setelah pertandingan nya di perbaiki baru gua kasih bintang 5. masa, kda gua lebih bagus daripada temen gua, data metrik juga lebih bagusan gua, malah temen gua yang dapet mvp, kan kocak",2,bintang data metrik pertandingan nya perbaiki gua kasih bintang kda gua bagus temen gua data metrik bagusan gua temen gua dapet mvp kocak,0
5195,Apa apaan di loby renk selalu macet kayak frezz gt cacat bet dh mohon di perbaiki itu sangat fatal karna berkat itu poin saya selalu berkurang hingga tidak bisa main rnk lagi. Katanya lebi baik hok daripada ml menurutku ya lebih baik ml loh karna lebih stabil jadi mohon pengertianya itu bug nya di perbaiki,1,loby renk macet kayak frezz gitu cacat bet dh mohon perbaiki fatal karna berkat poin berkurang main rnk lebi hok ml menurutku ya ml loh karna stabil mohon pengertianya bug nya perbaiki,0
5196,"Developer tolong dong cara ganti region dari Tiongkok ke Indonesia gimana caranya? Untuk gameplay udah enak, hero dan skin banyak, di tingkat kan lagi optimisasi game nya, terimakasih",5,developer tolong ganti region tiongkok indonesia gimana gameplay enak hero skin tingkat optimisasi game nya terimakasih,1
5197,"Game burik , recalnya lama sama isi darahnya juga lama , mana kaku banget lagi lobinya , dan proses download semua datanya lama , lebih lama dari pada ml , padahal sinyal wifi dan data seluler bagus",1,game burik recalnya isi darahnya kaku banget lobinya prose download datanya ml sinyal wifi data seluler bagus,0
5198,"Game nya sih bagus banget tapi ada sedikit masalah untuk aku, pas aku belum update nggak bisa klaim hadiah nya, sebenar nya sih malas update tapi terpaksa biar bisa klaim hadiah nya, tapi kalo game nya bagus si, rekomendasi banget lah",4,game nya sih bagus banget pa update klaim hadiah nya sebenar nya sih malas update terpaksa klaim hadiah nya game nya bagus si rekomendasi banget,1
5199,"Dear developer! Optimasi game masih kurang! Terutama di device saya sudah 120Hz, tapi game cuma bisa support 60 Hz, ping kurang stabil, background birunya, diganti dengan gambar biar bagus, tingkatkan anti toxic sistem nya biar langsung blokir akun² toxic kek kebanyakan di game ml itu yang isinya orang aneh bikin kita jadi gak betah & gak asik ...",5,dear developer optimasi game device hz game support hz ping stabil background birunya diganti gambar bagus tingkatkan anti berperilaku buruk sistem nya langsung blokir akun berperilaku buruk kek kebanyakan game ml isinya orang aneh bikin betah asik,1
5200,"Untuk HOK gamenya seru, terus berbagai event yang membuat wow itu skin gratisnya 😍😍 suka banget sih, dan satu lagi saat bermain mode rank sering bertemu player yang agak agak trus musuhnya jago itu doang yg bikin stress, tapi tetep suka sih. LOVE HOK ♥️",5,hok gamenya seru event wow skin gratisnya suka banget sih bermain mode peringkat bertemu player trus musuhnya jago doang yg bikin stress tetep suka sih love hok,1
5201,"Yaa overall bagus sih, cuma dr yg gua liat HOK di lebih lebihkan njir sm playernya di bandingin sm game lain lah apalah, menurut gua VO sm dubbing nya bagus cuma kaku aja, dubbingnya emg ga baku cuma menurut gua kaku bat anjirt kaya robot 😭, tp mayan lah dikasih hero + skin² gratis, tp menurut gua aga membingungkan buat player baru karna heronya banyak bgt susah nge bedain",4,yaa overall bagus sih yg gua liat hok lebihkan njir playernya bandingin game apalah gua vo dubbing nya bagus kaku dubbingnya emg baku gua kaku bat anjirt kaya robot mayan dikasih hero skin gratis gua aga membingungkan player karna heronya banget susah nge bedain,1
